,level_0,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
175,187,37,RouteScenario_4_37,Completed,route_37_route0_01_19_23_44_18,0,0,0,0.0,0,0,0,0,0,4,55.34447144880457,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,37.2000005543232,259.89716243743896,none
176,144,38,RouteScenario_4_38,Completed,route_38_route0_01_19_23_54_38,0,0,0,0.0,0,0,0,0,0,4,61.94757622419835,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,76.70000114291906,476.8090236186981,none
177,180,39,RouteScenario_4_39,Completed,route_39_route0_01_20_00_11_33,0,0,0,0.0,0,0,0,0,0,4,56.290417613840575,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,26.80000039935112,160.54026412963867,none
178,173,4,RouteScenario_4_4,Completed,route_4_route0_01_20_00_18_10,0,0,0,0.0,0,0,0,0,0,4,54.75607184336737,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,19.80000029504299,124.52455472946168,none
179,145,40,RouteScenario_4_40,Completed,route_40_route0_01_20_00_22_38,0,0,0,0.0,0,0,0,0,0,4,55.71251834771494,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,21.300000317394733,144.4884479045868,none
180,186,41,RouteScenario_4_41,Completed,route_41_route0_01_20_00_50_09,0,0,0,0.0,0,0,0,0,0,4,61.367142631099526,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,61.25000091269612,343.24113750457764,none
181,177,42,RouteScenario_4_42,Completed,route_42_route0_01_20_01_02_31,0,0,0,0.0,0,0,0,0,0,4,56.02666298657788,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,47.70000071078539,310.3329041004181,none
182,150,43,RouteScenario_4_43,Completed,route_43_route0_01_20_01_13_47,0,0,0,0.0,0,0,0,0,0,4,61.68555879782448,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,45.95000068470836,272.0984938144684,none
183,146,44,RouteScenario_4_44,Completed,route_44_route0_01_20_01_24_00,0,0,0,0.0,0,0,0,0,0,4,55.41121556217197,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,64.10000095516443,400.76300406456,none
184,164,45,RouteScenario_4_45,Completed,route_45_route0_01_20_01_37_49,0,0,0,0.0,0,0,0,0,0,4,61.067938290835365,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,45.55000067874789,321.79853916168213,none
185,166,46,RouteScenario_4_46,Completed,route_46_route0_01_20_01_53_07,0,0,0,0.0,0,0,0,0,0,4,54.91447760482357,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,41.20000061392784,293.6183562278748,none
186,149,47,RouteScenario_4_47,Completed,route_47_route0_01_20_02_02_12,0,0,0,0.0,0,0,0,0,0,4,60.57136272504224,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,30.200000450015068,189.76281929016116,none
187,157,5,RouteScenario_4_5,Completed,route_5_route0_01_20_02_09_07,0,0,0,0.0,0,0,0,0,0,4,55.59823106089415,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,52.75000078603625,317.1816945075989,none
188,174,6,RouteScenario_4_6,Completed,route_6_route0_01_20_02_18_24,0,0,0,0.0,0,0,0,0,0,4,61.25325971366519,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,42.100000627338886,280.0397238731384,none
189,163,7,RouteScenario_4_7,Completed,route_7_route0_01_20_02_28_49,0,0,0,0.0,0,0,0,0,0,4,60.41447692826555,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,31.250000465661287,192.33390593528748,none
190,178,8,RouteScenario_4_8,Completed,route_8_route0_01_20_02_36_20,0,0,0,0.0,0,0,0,0,0,4,61.75131111908178,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,41.70000062137842,280.0868515968323,none
191,190,9,RouteScenario_4_9,Completed,route_9_route0_01_20_02_46_27,0,0,0,0.0,0,0,0,0,0,4,56.094386897300026,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,27.05000040307641,150.88212323188782,none
192,215,0,RouteScenario_7_0,Completed,route_0_route0_01_20_02_52_43,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,22.40000033378601,165.7618372440338,none
193,195,1,RouteScenario_7_1,Completed,route_1_route0_01_20_02_59_16,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,70.50000105053186,478.418417930603,none
194,205,16,RouteScenario_7_16,Completed,route_16_route0_01_20_03_15_40,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,32.50000048428774,198.51056432724,none
195,202,17,RouteScenario_7_17,Completed,route_17_route0_01_20_03_23_04,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,47.95000071451068,279.1624116897583,none
196,196,22,RouteScenario_7_22,Completed,route_22_route0_01_20_03_31_42,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,24.650000367313623,144.74325013160706,none
197,206,23,RouteScenario_7_23,Completed,route_23_route0_01_20_03_37_55,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,10,100.0,100.0,1.0,120,0,100.5000014975667,676.8026883602142,none
66,345,26,RouteScenario_7_26,Completed,route_26_route0_01_23_01_12_32,0,0,0,0.0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.25000051036477,248.59489965438843,none
67,325,27,RouteScenario_7_27,Failed,route_27_route0_01_23_01_22_26,1,0,0,3.0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,40.46643500922643,25.51538053424414,0.6305319588549518,120,0,15.600000232458116,143.439204454422,collisions_layout
68,343,32,RouteScenario_7_32,Failed,route_32_route0_01_23_01_29_13,0,0,1,0.0,0,0,0,0,0,7,81.98086781925831,vehicle.bmw.isetta,11,55.4300143550733,33.258008613043984,0.6,120,0,17.450000260025263,147.0159568786621,collisions_vehicle
69,331,33,RouteScenario_7_33,Completed,route_33_route0_01_23_01_37_45,0,0,0,0.0,0,0,0,0,0,7,81.97915120561767,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,38.30000057071448,307.4191436767578,none
70,324,40,RouteScenario_7_40,Completed,route_40_route0_01_23_01_47_49,0,0,0,0.0,0,0,0,0,0,7,82.60001775936934,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.500000350177288,231.69747257232663,none
71,342,41,RouteScenario_7_41,Failed,route_41_route0_01_23_01_55_49,0,0,1,0.0,0,0,0,0,0,7,82.6000177588627,vehicle.bmw.isetta,11,58.65531995462615,35.193191972775686,0.6,120,0,18.85000028088689,149.2337884902954,collisions_vehicle
72,339,42,RouteScenario_7_42,Completed,route_42_route0_01_23_02_03_59,0,0,0,0.0,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.15000034496188,196.3107888698578,none
73,326,43,RouteScenario_7_43,Failed,route_43_route0_01_23_02_12_07,1,0,0,15.52,0,0,0,0,0,7,83.51000974305987,vehicle.bmw.isetta,11,54.59279554481441,29.977377615849612,0.5491086748111595,120,0,141.25000210478902,1095.5653438568115,collisions_layout
74,344,52,RouteScenario_7_52,Completed,route_52_route0_01_23_02_34_37,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.650000397115942,209.69217014312744,none
75,341,53,RouteScenario_7_53,Completed,route_53_route0_01_23_02_43_32,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,30.35000045225024,286.31606912612915,none
76,333,56,RouteScenario_7_56,Completed,route_56_route0_01_23_02_52_17,0,0,0,0.0,0,0,0,0,0,7,83.31085709977604,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.300000362098217,191.01074409484863,none
77,336,57,RouteScenario_7_57,Completed,route_57_route0_01_23_03_00_36,0,0,0,0.0,0,0,0,0,0,7,83.30912522726364,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,47.75000071153045,465.7559525966644,none
78,335,6,RouteScenario_7_6,Completed,route_6_route0_01_23_03_13_46,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,35.35000052675605,317.7350764274597,none
79,330,64,RouteScenario_7_64,Completed,route_64_route0_01_23_03_23_55,0,0,0,0.0,0,0,0,0,0,7,82.61000234595448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,211.850003156811,2008.502643108368,none
80,329,65,RouteScenario_7_65,Completed,route_65_route0_01_23_04_01_36,0,0,0,0.0,0,0,0,0,0,7,82.60999853125792,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.350000362843275,188.73484182357788,none
81,346,68,RouteScenario_7_68,Completed,route_68_route0_01_23_04_13_45,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.700000919401646,454.7731101512909,none
82,340,69,RouteScenario_7_69,Completed,route_69_route0_01_23_04_27_09,0,0,0,0.0,0,0,0,0,0,7,82.00000476233072,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.300000347197056,220.64990973472595,none
83,332,7,RouteScenario_7_7,Completed,route_7_route0_01_23_04_45_43,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,142.0000021159649,1136.8066370487213,none
84,366,10,RouteScenario_8_10,Completed,route_10_route0_01_23_05_10_19,0,0,0,0.0,0,0,0,0,0,8,61.25325971366519,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,32.350000482052565,282.0489494800568,none
85,360,11,RouteScenario_8_11,Completed,route_11_route0_01_23_05_21_25,0,0,0,0.0,0,0,0,0,0,8,60.41447692826555,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,30.550000455230474,242.35402917861936,none
86,353,12,RouteScenario_8_12,Completed,route_12_route0_01_23_05_29_43,0,0,0,0.0,0,0,0,0,0,8,61.75131111908178,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.550000350922343,191.6309893131256,none
87,349,15,RouteScenario_8_15,Completed,route_15_route0_01_23_05_37_26,0,0,0,39.02,0,0,0,0,0,8,60.901017691577785,vehicle.bmw.isetta,11,100.0,60.9834098715041,0.609834098715041,120,0,325.7000048533082,2560.955389976501,none
88,358,18,RouteScenario_8_18,Completed,route_18_route0_01_23_06_25_51,0,0,0,0.0,0,0,0,0,0,8,60.69758307301105,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,31.15000046417117,238.1268100738525,none
89,354,2,RouteScenario_8_2,Completed,route_2_route0_01_23_06_38_25,0,0,0,0.0,0,0,0,0,0,8,61.06920292504007,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,64.20000095665455,476.4987151622772,none
90,365,20,RouteScenario_8_20,Completed,route_20_route0_01_23_06_51_33,0,0,0,0.0,0,0,0,0,0,8,60.95337258060778,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,31.250000465661287,242.6871492862701,none
91,351,24,RouteScenario_8_24,Failed,route_24_route0_01_23_07_00_59,1,0,0,0.0,0,0,0,0,0,8,60.91089740578979,vehicle.bmw.isetta,11,40.96158620869776,26.625031035653542,0.65,120,0,142.25000211969018,1024.1332051753998,collisions_layout
92,356,28,RouteScenario_8_28,Completed,route_28_route0_01_23_07_27_37,0,0,0,0.0,0,0,0,0,0,8,61.59830038671384,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.750000920146704,606.0182712078094,none
93,357,30,RouteScenario_8_30,Completed,route_30_route0_01_23_07_42_04,0,0,0,0.0,0,0,0,0,0,8,61.16392023319401,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.200000405311584,218.22661972045896,none
94,359,34,RouteScenario_8_34,Completed,route_34_route0_01_23_07_50_40,0,0,0,0.0,0,0,0,0,0,8,60.83781726315381,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.00000035762787,229.62207961082456,none
95,369,37,RouteScenario_8_37,Completed,route_37_route0_01_23_08_03_10,0,0,0,0.0,0,0,0,0,0,8,60.90306747539447,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,93.45000139251351,850.3474593162537,none
96,363,39,RouteScenario_8_39,Completed,route_39_route0_01_23_08_21_54,0,0,0,24.31,0,0,0,0,0,8,60.85623744415566,vehicle.bmw.isetta,11,100.0,75.68840005080204,0.7568840005080205,120,0,32.100000478327274,255.4215400218964,none
97,361,4,RouteScenario_8_4,Completed,route_4_route0_01_26_10_53_27,0,0,0,0.0,0,0,0,0,0,8,61.09374739316211,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,28.80000042915344,343.9869499206543,none
98,348,44,RouteScenario_8_44,Completed,route_44_route0_01_23_10_52_29,0,0,0,0.0,0,0,0,0,0,8,61.26539929186665,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.700000397861004,208.6338376998901,none
99,355,45,RouteScenario_8_45,Completed,route_45_route0_01_23_10_20_07,0,0,0,0.0,0,0,0,0,0,8,61.58523811688995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.20000034570694,198.8807065486908,none
100,352,49,RouteScenario_8_49,Completed,route_49_route0_01_23_10_35_56,0,0,0,0.0,0,0,0,0,0,8,60.92802203945554,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,25.850000385195017,224.6739826202393,none
101,370,51,RouteScenario_8_51,Completed,route_51_route0_01_23_10_11_11,0,0,0,17.33,0,0,0,0,0,8,60.92792055053716,vehicle.bmw.isetta,11,100.0,82.6658863889252,0.826658863889252,120,0,30.750000458210707,255.17542219161987,none
102,371,54,RouteScenario_8_54,Failed,route_54_route0_01_23_10_43_51,1,0,0,16.57,0,0,0,0,0,8,61.00178018503786,vehicle.bmw.isetta,11,64.29280177248857,34.86701952136081,0.5423160689861349,120,0,23.100000344216824,198.4345829486847,collisions_layout
103,350,58,RouteScenario_8_58,Completed,route_58_route0_01_23_09_57_11,0,0,0,0.0,0,0,0,0,0,8,61.94757622419835,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,78.95000117644668,657.4356389045715,none
104,367,61,RouteScenario_8_61,Completed,route_61_route0_01_23_08_56_56,0,0,0,23.88,0,0,0,0,0,8,61.367142631099526,vehicle.bmw.isetta,11,100.0,76.11549885377543,0.7611549885377543,120,0,61.00000090897083,499.2395176887512,none
105,368,63,RouteScenario_8_63,Completed,route_63_route0_01_23_10_28_29,0,0,0,0.0,0,0,0,0,0,8,61.68555879782448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.90000034123659,200.4159083366394,none
106,362,67,RouteScenario_8_67,Completed,route_67_route0_01_23_09_13_25,0,0,0,0.0,0,0,0,0,0,8,61.067938290835365,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,40.3000006005168,392.0456612110138,none
107,364,71,RouteScenario_8_71,Completed,route_71_route0_01_23_09_25_58,0,0,0,19.18,0,0,0,0,0,8,60.57136272504224,vehicle.bmw.isetta,11,100.0,80.8158347849339,0.8081583478493389,120,0,170.30000253766775,1559.34281373024,none
108,386,13,RouteScenario_9_13,Failed - Agent got blocked,route_13_route0_01_23_16_30_55,0,0,0,10.3,0,0,0,0,1,9,56.094386897300026,vehicle.bmw.isetta,11,38.41644999950599,34.45844411099832,0.8969710660782407,120,0,196.7000029310584,1660.468769788742,none
109,390,14,RouteScenario_9_14,Completed,route_14_route0_01_23_15_19_09,0,0,0,14.97,0,0,0,0,0,9,55.2446401601069,vehicle.bmw.isetta,11,100.0,85.02684361736137,0.8502684361736137,120,0,24.600000366568565,227.50882005691528,none
110,383,19,RouteScenario_9_19,Completed,route_19_route0_01_23_11_11_39,0,0,0,1.34,0,0,0,0,0,9,55.04141645760018,vehicle.bmw.isetta,11,100.0,98.65975519753675,0.9865975519753676,120,0,281.4000041931868,2495.6660470962524,none
111,392,21,RouteScenario_9_21,Failed,route_21_route0_01_23_12_58_06,1,0,0,0.0,0,0,0,0,0,9,55.295861513545525,vehicle.bmw.isetta,11,58.973790408004014,38.33296376520261,0.65,120,0,17.55000026151538,168.61975359916687,collisions_layout
112,382,25,RouteScenario_9_25,Completed,route_25_route0_01_23_13_12_12,0,0,0,0.0,0,0,0,0,0,9,55.25090884695793,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.35000091418624,591.343804359436,none
113,374,29,RouteScenario_9_29,Failed - Agent got blocked,route_29_route0_01_23_17_02_16,0,0,0,0.0,0,0,0,0,1,9,55.94493792555948,vehicle.bmw.isetta,11,39.81293605470106,39.81293605470106,1.0,120,0,194.8500029034913,1543.190402507782,none
114,391,3,RouteScenario_9_3,Failed - Agent got blocked,route_3_route0_01_23_12_00_22,0,0,0,0.0,0,0,0,0,1,9,55.41616043336074,vehicle.bmw.isetta,11,43.09433937475185,43.09433937475185,1.0,120,0,227.20000338554385,2205.3734476566315,none
115,389,31,RouteScenario_9_31,Completed,route_31_route0_01_23_14_45_17,0,0,0,0.0,0,0,0,0,0,9,55.507802941520346,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.40000031888485,169.36607027053833,none
116,379,35,RouteScenario_9_35,Failed,route_35_route0_01_23_15_27_04,1,0,0,6.9,0,0,0,0,0,9,55.1791221263788,vehicle.bmw.isetta,11,48.94302636976301,29.618254691105747,0.6051578107847433,120,0,17.0500002540648,128.93117022514343,collisions_layout
117,378,36,RouteScenario_9_36,Failed,route_36_route0_01_23_14_52_23,0,0,1,0.0,0,0,0,0,0,9,55.24653262480497,vehicle.bmw.isetta,11,37.76121706979702,22.65673024187821,0.6,120,0,14.850000221282244,123.89232301712036,collisions_vehicle
118,372,38,RouteScenario_9_38,Failed,route_38_route0_01_23_11_01_11,1,0,0,0.0,0,0,0,0,0,9,55.19927747263407,vehicle.bmw.isetta,11,70.3476710589378,45.72598618830958,0.65,120,0,19.30000028759241,168.41563820838928,collisions_layout
119,385,46,RouteScenario_9_46,Failed,route_46_route0_01_23_12_52_19,1,0,0,1.54,0,0,0,0,0,9,55.9272196240984,vehicle.bmw.isetta,11,63.051670350357576,40.354098063163256,0.6400163205657945,120,0,18.30000027269125,132.43165493011475,collisions_layout
120,376,47,RouteScenario_9_47,Failed,route_47_route0_01_23_13_46_18,1,0,0,22.81,0,0,0,0,0,9,55.61009969298386,vehicle.bmw.isetta,11,66.57309735627156,33.401476154139246,0.5017263351198521,120,0,230.7000034376979,2109.155479907989,collisions_layout
121,373,48,RouteScenario_9_48,Failed,route_48_route0_01_23_13_05_42,1,0,0,0.0,0,0,0,0,0,9,55.27290728705631,vehicle.bmw.isetta,11,51.80965832821242,33.67627791333808,0.65,120,0,18.40000027418137,137.23766660690308,collisions_layout
122,381,5,RouteScenario_9_5,Failed,route_5_route0_01_23_15_33_32,1,0,0,0.0,0,0,0,0,0,9,55.43311785764707,vehicle.bmw.isetta,11,51.07619289922012,33.19952538449308,0.65,120,0,18.40000027418137,163.53597855567932,collisions_layout
123,375,50,RouteScenario_9_50,Completed,route_50_route0_01_23_15_10_54,0,0,0,0.0,0,0,0,0,0,9,55.2693469423156,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.20000033080578,220.19389247894287,none
124,384,55,RouteScenario_9_55,Completed,route_55_route0_01_23_13_33_04,0,0,0,0.0,0,0,0,0,0,9,55.34447144880457,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.05000053718686,352.65737104415894,none
125,395,59,RouteScenario_9_59,Completed,route_59_route0_01_23_14_26_24,0,0,0,0.0,0,0,0,0,0,9,56.290417613840575,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,25.150000374764204,215.52449584007263,none
126,388,60,RouteScenario_9_60,Failed,route_60_route0_01_23_16_21_35,1,0,0,10.52,0,0,0,0,0,9,55.71251834771494,vehicle.bmw.isetta,11,69.13056022384357,40.20890032478777,0.5816371253840854,120,0,20.85000031068921,223.602933883667,collisions_layout
127,377,62,RouteScenario_9_62,Completed,route_62_route0_01_23_14_33_54,0,0,0,0.0,0,0,0,0,0,9,56.02666298657788,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,49.15000073239207,395.8003439903259,none
128,393,66,RouteScenario_9_66,Completed,route_66_route0_01_23_14_58_08,0,0,0,0.0,0,0,0,0,0,9,55.41121556217197,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.95000035688281,184.02579760551453,none
129,380,70,RouteScenario_9_70,Completed,route_70_route0_01_23_12_41_36,0,0,0,0.0,0,0,0,0,0,9,54.91447760482357,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.700000546872616,330.69209480285645,none
130,387,8,RouteScenario_9_8,Failed,route_8_route0_01_23_15_45_55,1,0,0,0.0,0,0,0,0,0,9,54.75607184336737,vehicle.bmw.isetta,11,58.264888835398935,37.87217774300931,0.65,120,0,22.550000336021185,197.5469427108765,collisions_layout
131,394,9,RouteScenario_9_9,Failed,route_9_route0_01_23_15_54_55,0,0,1,32.16,0,0,0,0,0,9,55.59823106089415,vehicle.bmw.isetta,11,88.02538575068927,35.8294089358033,0.4070349550899042,120,0,95.00000141561031,764.4004333019257,collisions_vehicle
132,401,0,RouteScenario_1_0,Completed,route_0_route0_01_22_08_26_10,0,0,0,0.0,0,0,0,0,0,1,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,117.75000175461172,1007.0312523841858,none
133,396,1,RouteScenario_1_1,Completed,route_1_route0_01_22_09_02_03,0,0,0,0.0,0,0,0,0,0,1,83.59873826094632,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,59.2500008828938,479.449649810791,none
134,398,2,RouteScenario_1_2,Completed,route_2_route0_01_22_10_16_23,0,0,0,0.0,0,0,0,0,0,1,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,69.750001039356,562.308976650238,none
135,400,3,RouteScenario_1_3,Completed,route_3_route0_01_22_10_37_46,0,0,0,0.0,0,0,0,0,0,1,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.90000075846911,442.793758392334,none
136,399,4,RouteScenario_1_4,Completed,route_4_route0_01_22_10_46_59,0,0,0,0.0,0,0,0,0,0,1,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,126.05000187829135,996.380968093872,none
137,397,5,RouteScenario_1_5,Completed,route_5_route0_01_22_11_22_12,0,0,0,0.0,0,0,0,0,0,1,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.60000091791153,457.6141602993012,none
138,407,0,RouteScenario_3_0,Completed,route_0_route0_01_22_11_43_12,0,0,0,0.0,0,0,0,0,0,3,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,77.05000114813447,666.9448637962341,none
139,402,1,RouteScenario_3_1,Failed,route_1_route0_01_22_12_05_33,0,1,0,0.0,0,0,0,0,0,3,83.59873826094632,vehicle.lincoln.mkz2017,11,61.45828516760166,30.72914258380083,0.5,120,0,14.40000021457672,125.85003018379211,collisions_pedestrian
140,404,2,RouteScenario_3_2,Completed,route_2_route0_01_22_12_11_37,0,0,0,0.0,0,0,0,0,0,3,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,87.10000129789114,714.0106101036072,none
141,406,3,RouteScenario_3_3,Completed,route_3_route0_01_22_13_11_58,0,0,0,0.0,0,0,0,0,0,3,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,49.65000073984265,404.1173412799835,none
142,405,4,RouteScenario_3_4,Completed,route_4_route0_01_22_13_20_30,0,0,0,0.0,0,0,0,0,0,3,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,81.5500012151897,620.3983340263367,none
143,403,5,RouteScenario_3_5,Completed,route_5_route0_01_22_13_32_20,0,0,0,0.0,0,0,0,0,0,3,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,101.30000150948764,783.4570984840393,none
144,455,0,RouteScenario_4_0,Completed,route_0_route0_01_22_14_05_56,0,0,0,0.0,0,0,0,0,0,4,61.06920292504007,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,64.35000095888972,582.5295951366425,none
145,415,1,RouteScenario_4_1,Completed,route_1_route0_01_22_14_25_38,0,0,0,0.0,0,0,0,0,0,4,55.41616043336074,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.80000092089176,525.8143217563629,none
146,448,10,RouteScenario_4_10,Completed,route_10_route0_01_22_14_44_26,0,0,0,0.0,0,0,0,0,0,4,55.2446401601069,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.100000225007534,141.04236006736755,none
147,435,11,RouteScenario_4_11,Completed,route_11_route0_01_22_14_49_08,0,0,0,0.0,0,0,0,0,0,4,60.901017691577785,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.4000004529953,246.64115738868716,none
148,423,12,RouteScenario_4_12,Completed,route_12_route0_01_22_14_58_57,0,0,0,0.0,0,0,0,0,0,4,60.69758307301105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,44.55000066384673,369.1742119789124,none
149,436,13,RouteScenario_4_13,Completed,route_13_route0_01_22_15_12_25,0,0,0,0.0,0,0,0,0,0,4,55.04141645760018,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.50000075250864,383.3128619194031,none
150,445,14,RouteScenario_4_14,Completed,route_14_route0_01_22_15_26_30,0,0,0,0.0,0,0,0,0,0,4,60.95337258060778,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.65000059083104,301.06808853149414,none
151,416,15,RouteScenario_4_15,Completed,route_15_route0_01_22_15_37_36,0,0,0,0.0,0,0,0,0,0,4,55.295861513545525,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,17.30000025779009,144.2263786792755,none
152,439,16,RouteScenario_4_16,Completed,route_16_route0_01_22_15_42_28,0,0,0,0.0,0,0,0,0,0,4,60.91089740578979,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.400000512599945,259.1084485054016,none
153,432,17,RouteScenario_4_17,Completed,route_17_route0_01_22_15_50_26,0,0,0,0.0,0,0,0,0,0,4,55.25090884695793,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.00000037252903,222.1735441684723,none
154,433,18,RouteScenario_4_18,Completed,route_18_route0_01_22_16_10_20,0,0,0,0.0,0,0,0,0,0,4,61.59830038671384,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.750000920146704,524.3265528678894,none
155,424,19,RouteScenario_4_19,Completed,route_19_route0_01_22_16_28_03,0,0,0,0.0,0,0,0,0,0,4,55.94493792555948,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.05000038817525,187.06737995147705,none
