,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,route_length,ego_vehicle,carla_version,scenario,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
361,4,RouteScenario_4,Completed,route_4_route0_02_13_08_16_49,0,0,0,0,0,0,0,0,0,61.09374739316211,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,24.050000358372927,342.3558945655823,none
362,67,RouteScenario_67,Completed,route_67_route0_02_13_09_34_21,0,0,0,0,0,0,0,0,0,61.067938290835365,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,33.80000050365925,352.9999461174011,none
363,39,RouteScenario_39,Completed,route_39_route0_02_13_07_48_43,0,0,0,0,0,0,0,0,0,60.85623744415566,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,24.70000036805868,150.38825297355652,none
364,71,RouteScenario_71,Completed,route_71_route0_02_13_09_44_46,0,0,0,0,0,0,0,0,0,60.57136272504224,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,26.450000394135714,223.8082091808319,none
365,20,RouteScenario_20,Completed,route_20_route0_02_13_06_50_45,0,0,0,0,0,0,0,0,0,60.953372580607784,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,28.250000420957804,198.87611508369446,none
366,10,RouteScenario_10,Completed,route_10_route0_02_13_06_13_50,0,0,0,0,0,0,0,0,0,61.25325971366519,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,20.60000030696392,179.04399299621582,none
367,61,RouteScenario_61,Completed,route_61_route0_02_13_08_59_38,0,0,0,0,0,0,0,0,0,61.367142631099526,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,26.80000039935112,258.5442123413086,none
368,63,RouteScenario_63,Completed,route_63_route0_02_13_09_24_08,0,0,0,0,0,0,0,0,0,61.68555879782448,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,20.60000030696392,215.74341535568237,none
369,37,RouteScenario_37,Completed,route_37_route0_02_13_07_42_09,0,0,0,0,0,0,0,0,0,60.903067475394465,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,20.950000312179327,202.01224303245544,none
370,51,RouteScenario_51,Completed,route_51_route0_02_13_08_25_40,0,0,0,0,0,0,0,0,0,60.92792055053716,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,24.050000358372927,203.17228627204895,none
371,54,RouteScenario_54,Completed,route_54_route0_02_13_08_34_02,0,0,0,0,0,0,0,0,0,61.00178018503786,vehicle.bmw.isetta,11,8,100.0,100.0,1.0,120,0,28.000000417232513,204.22021174430847,none
372,38,RouteScenario_38,Completed,route_38_route0_02_13_12_09_49,0,0,0,0,0,0,0,0,0,55.19927747263407,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.35000028833747,203.80446314811707,none
373,48,RouteScenario_48,Completed,route_48_route0_02_13_12_36_32,0,0,0,0,0,0,0,0,0,55.27290728705631,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.10000028461218,129.80402660369873,none
374,29,RouteScenario_29,Completed,route_29_route0_02_13_11_47_51,0,0,0,0,0,0,0,0,0,55.94493792555948,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.200000286102295,136.3881552219391,none
375,50,RouteScenario_50,Completed,route_50_route0_02_13_12_42_32,0,0,0,0,0,0,0,0,0,55.2693469423156,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.60000029206276,280.1466574668884,none
376,47,RouteScenario_47,Completed,route_47_route0_02_13_12_30_50,0,0,0,0,0,0,0,0,0,55.61009969298386,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,21.800000324845314,175.8681879043579,none
377,62,RouteScenario_62,Completed,route_62_route0_02_13_13_30_26,0,0,0,0,0,0,0,0,0,56.026662986577875,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,21.600000321865082,196.10802388191223,none
378,36,RouteScenario_36,Completed,route_36_route0_02_13_12_04_26,0,0,0,0,0,0,0,0,0,55.24653262480497,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,18.950000282377005,130.37216067314148,none
379,35,RouteScenario_35,Completed,route_35_route0_02_13_11_58_51,0,0,0,0,0,0,0,0,0,55.1791221263788,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,24.45000036433339,161.69643259048462,none
380,70,RouteScenario_70,Completed,route_70_route0_02_13_13_48_44,0,0,0,0,0,0,0,0,0,54.914477604823574,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,34.70000051707029,311.1562976837158,none
381,5,RouteScenario_5,Completed,route_5_route0_02_13_13_13_56,0,0,0,0,0,0,0,0,0,55.43311785764707,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,22.6500003375113,214.25635409355164,none
382,25,RouteScenario_25,Completed,route_25_route0_02_13_11_42_18,0,0,0,0,0,0,0,0,0,55.25090884695793,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.450000289827585,185.65232706069946,none
383,19,RouteScenario_19,Completed,route_19_route0_02_13_10_25_36,0,0,0,0,0,0,0,0,0,55.04141645760018,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,50.05000074580312,660.7988946437836,none
384,55,RouteScenario_55,Completed,route_55_route0_02_13_12_54_14,0,0,0,0,0,0,0,0,0,55.34447144880457,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,33.00000049173832,343.71219396591187,none
385,46,RouteScenario_46,Completed,route_46_route0_02_13_12_23_39,0,0,0,0,0,0,0,0,0,55.9272196240984,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.150000285357237,140.35197281837463,none
386,13,RouteScenario_13,Completed,route_13_route0_02_13_09_52_09,0,0,0,0,0,0,0,0,0,56.094386897300026,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,23.500000350177288,247.4442069530487,none
387,8,RouteScenario_8,Completed,route_8_route0_02_13_13_57_54,0,0,0,0,0,0,0,0,0,54.75607184336737,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,21.600000321865082,188.99632453918457,none
388,60,RouteScenario_60,Completed,route_60_route0_02_13_13_22_43,0,0,0,0,0,0,0,0,0,55.71251834771494,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.35000028833747,272.7001476287842,none
389,31,RouteScenario_31,Completed,route_31_route0_02_13_11_53_43,0,0,0,0,0,0,0,0,0,55.507802941520346,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.30000028759241,156.2401478290558,none
390,14,RouteScenario_14,Completed,route_14_route0_02_13_10_00_22,0,0,0,0,0,0,0,0,0,55.2446401601069,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.30000028759241,198.30865287780762,none
391,3,RouteScenario_3,Completed,route_3_route0_02_13_12_17_39,0,0,0,0,0,0,0,0,0,55.416160433360744,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,20.700000308454037,175.57215905189514,none
392,21,RouteScenario_21,Completed,route_21_route0_02_13_11_33_16,0,0,0,0,0,0,0,0,0,55.295861513545525,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,21.500000320374966,258.9003381729126,none
393,66,RouteScenario_66,Completed,route_66_route0_02_13_13_36_47,0,0,0,0,0,0,0,0,0,55.41121556217197,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,18.950000282377005,176.36827969551086,none
394,9,RouteScenario_9,Completed,route_9_route0_02_13_14_08_30,0,0,0,0,0,0,0,0,0,55.59823106089415,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,48.65000072494149,423.40052700042725,none
395,59,RouteScenario_59,Completed,route_59_route0_02_13_13_02_38,0,0,0,0,0,0,0,0,0,56.290417613840575,vehicle.bmw.isetta,11,9,100.0,100.0,1.0,120,0,19.60000029206276,149.16444325447083,none
396,1,RouteScenario_1,Completed,route_1_route0_02_12_16_05_29,0,0,0,0,0,0,0,0,0,83.59873826094632,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,40.6500006057322,456.20403122901917,none
397,5,RouteScenario_5,Completed,route_5_route0_02_12_17_14_47,0,0,0,0,0,0,0,0,0,326.46289454712144,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,100.00000149011612,675.5998406410217,none
398,2,RouteScenario_2,Completed,route_2_route0_02_12_16_25_42,0,0,0,0,0,0,0,0,0,310.51499937633105,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,60.90000090748072,536.7319293022156,none
399,4,RouteScenario_4,Completed,route_4_route0_02_12_16_54_09,0,0,0,0,0,0,0,0,0,334.39002329383925,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,82.00000122189522,611.3838520050049,none
400,3,RouteScenario_3,Completed,route_3_route0_02_12_16_44_26,0,0,0,0,0,0,0,0,0,78.99352533935645,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,13.500000201165676,126.07606244087219,none
401,0,RouteScenario_0,Completed,route_0_route0_02_12_15_46_20,0,0,0,0,0,0,0,0,0,316.4820829944565,vehicle.lincoln.mkz2017,11,1,100.0,100.0,1.0,120,0,77.10000114887953,596.4718823432922,none
402,1,RouteScenario_1,Completed,route_1_route0_02_12_17_51_46,0,0,0,0,0,0,0,0,0,83.59873826094632,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,35.6500005312264,328.47629737854004,none
403,5,RouteScenario_5,Completed,route_5_route0_02_12_19_04_53,0,0,0,0,0,0,0,0,0,326.46289454712144,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,101.90000151842833,803.2041065692902,none
404,2,RouteScenario_2,Completed,route_2_route0_02_12_18_03_46,0,0,0,0,0,0,0,0,0,310.51499937633105,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,96.8000014424324,769.7880249023438,none
405,4,RouteScenario_4,Completed,route_4_route0_02_12_18_35_08,0,0,0,0,0,0,0,0,0,334.39002329383925,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,139.2500020749867,1163.6239428520203,none
406,3,RouteScenario_3,Completed,route_3_route0_02_12_18_24_08,0,0,0,0,0,0,0,0,0,78.99352533935645,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,48.050000716000795,452.1082503795624,none
407,0,RouteScenario_0,Completed,route_0_route0_02_12_17_34_25,0,0,0,0,0,0,0,0,0,316.4820829944565,vehicle.lincoln.mkz2017,11,3,100.0,100.0,1.0,120,0,70.50000105053186,478.47589325904846,none
408,38,RouteScenario_38,Completed,route_38_route0_02_13_00_04_25,0,0,0,0,0,0,0,0,0,61.94757622419835,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.75000059232116,261.48042035102844,none
409,40,RouteScenario_40,Completed,route_40_route0_02_13_00_25_54,0,0,0,0,0,0,0,0,0,55.71251834771494,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,12.600000187754631,127.61924338340759,none
410,44,RouteScenario_44,Completed,route_44_route0_02_13_01_00_15,0,0,0,0,0,0,0,0,0,55.41121556217197,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,61.30000091344118,391.6603467464447,none
411,29,RouteScenario_29,Completed,route_29_route0_02_12_22_36_23,0,0,0,0,0,0,0,0,0,61.58523811688995,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.00000058114529,458.36439299583435,none
412,27,RouteScenario_27,Completed,route_27_route0_02_12_22_22_34,0,0,0,0,0,0,0,0,0,60.85623744415566,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.400000363588333,163.99631023406982,none
413,47,RouteScenario_47,Completed,route_47_route0_02_13_01_39_42,0,0,0,0,0,0,0,0,0,60.57136272504224,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,25.300000376999378,190.6882722377777,none
414,43,RouteScenario_43,Completed,route_43_route0_02_13_00_47_58,0,0,0,0,0,0,0,0,0,61.68555879782448,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.35000058636069,376.5199828147888,none
415,1,RouteScenario_1,Completed,route_1_route0_02_12_21_11_34,0,0,0,0,0,0,0,0,0,55.416160433360744,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,22.90000034123659,204.78800892829895,none
416,15,RouteScenario_15,Completed,route_15_route0_02_12_20_31_09,0,0,0,0,0,0,0,0,0,55.295861513545525,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,13.750000204890966,184.53634452819824,none
417,36,RouteScenario_36,Completed,route_36_route0_02_12_23_49_46,0,0,0,0,0,0,0,0,0,61.00178018503786,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,28.35000042244792,190.02803874015808,none
418,22,RouteScenario_22,Completed,route_22_route0_02_12_21_29_47,0,0,0,0,0,0,0,0,0,60.83781726315381,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.65000059083104,338.18810963630676,none
419,35,RouteScenario_35,Completed,route_35_route0_02_12_23_43_41,0,0,0,0,0,0,0,0,0,60.92792055053716,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.050000358372927,181.69642162322998,none
420,24,RouteScenario_24,Completed,route_24_route0_02_12_21_50_11,0,0,0,0,0,0,0,0,0,55.24653262480497,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.25000036135316,155.17615485191345,none
421,5,RouteScenario_5,Completed,route_5_route0_02_13_01_56_24,0,0,0,0,0,0,0,0,0,55.59823106089415,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,28.35000042244792,286.06445384025574,none
422,25,RouteScenario_25,Completed,route_25_route0_02_12_21_56_16,0,0,0,0,0,0,0,0,0,60.903067475394465,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,47.35000070556998,462.2519578933716,none
423,12,RouteScenario_12,Completed,route_12_route0_02_12_20_03_41,0,0,0,0,0,0,0,0,0,60.69758307301105,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.850000593811274,397.9285068511963,none
424,19,RouteScenario_19,Completed,route_19_route0_02_12_21_05_46,0,0,0,0,0,0,0,0,0,55.94493792555948,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,27.400000408291817,172.42840814590454,none
425,2,RouteScenario_2,Completed,route_2_route0_02_12_22_54_19,0,0,0,0,0,0,0,0,0,61.09374739316211,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,27.750000413507223,424.064227104187,none
426,33,RouteScenario_33,Completed,route_33_route0_02_12_23_26_23,0,0,0,0,0,0,0,0,0,60.92802203945554,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,42.25000062957406,284.9119324684143,none
427,7,RouteScenario_7,Completed,route_7_route0_02_13_02_20_19,0,0,0,0,0,0,0,0,0,60.41447692826555,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,25.300000376999378,173.7162036895752,none
428,45,RouteScenario_45,Completed,route_45_route0_02_13_01_10_13,0,0,0,0,0,0,0,0,0,61.067938290835365,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,42.35000063106418,446.4200789928436,none
429,28,RouteScenario_28,Completed,route_28_route0_02_12_22_28_46,0,0,0,0,0,0,0,0,0,61.26539929186665,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,27.750000413507223,201.98023319244385,none
430,46,RouteScenario_46,Completed,route_46_route0_02_13_01_26_45,0,0,0,0,0,0,0,0,0,54.914477604823574,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,53.00000078976154,371.2445468902588,none
431,30,RouteScenario_30,Completed,route_30_route0_02_12_23_07_54,0,0,0,0,0,0,0,0,0,55.9272196240984,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,29.000000432133675,193.30810976028442,none
432,17,RouteScenario_17,Completed,route_17_route0_02_12_20_46_04,0,0,0,0,0,0,0,0,0,55.25090884695793,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,21.950000327080488,224.88417315483093,none
433,18,RouteScenario_18,Completed,route_18_route0_02_12_20_52_29,0,0,0,0,0,0,0,0,0,61.59830038671384,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,46.500000692903996,372.3284947872162,none
434,34,RouteScenario_34,Completed,route_34_route0_02_12_23_37_26,0,0,0,0,0,0,0,0,0,55.2693469423156,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,15.70000023394823,212.49595761299133,none
435,11,RouteScenario_11,Completed,route_11_route0_02_12_19_54_45,0,0,0,0,0,0,0,0,0,60.901017691577785,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,33.100000493228436,283.3400704860687,none
436,13,RouteScenario_13,Completed,route_13_route0_02_12_20_17_58,0,0,0,0,0,0,0,0,0,55.04141645760018,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,26.05000038817525,247.32438778877258,none
437,4,RouteScenario_4,Completed,route_4_route0_02_13_01_46_30,0,0,0,0,0,0,0,0,0,54.75607184336737,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,52.60000078380108,417.4120354652405,none
438,6,RouteScenario_6,Completed,route_6_route0_02_13_02_07_44,0,0,0,0,0,0,0,0,0,61.25325971366519,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,40.20000059902668,344.44409465789795,none
439,16,RouteScenario_16,Completed,route_16_route0_02_12_20_36_57,0,0,0,0,0,0,0,0,0,60.91089740578979,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,33.80000050365925,220.3721513748169,none
440,23,RouteScenario_23,Completed,route_23_route0_02_12_21_44_32,0,0,0,0,0,0,0,0,0,55.1791221263788,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,26.850000400096178,155.99603462219238,none
441,42,RouteScenario_42,Completed,route_42_route0_02_13_00_38_38,0,0,0,0,0,0,0,0,0,56.026662986577875,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,28.90000043064356,306.82813453674316,none
442,8,RouteScenario_8,Completed,route_8_route0_02_13_02_27_11,0,0,0,0,0,0,0,0,0,61.75131111908178,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,39.00000058114529,346.6918933391571,none
443,31,RouteScenario_31,Completed,route_31_route0_02_12_23_14_37,0,0,0,0,0,0,0,0,0,55.61009969298386,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,13.050000194460154,151.8483452796936,none
444,39,RouteScenario_39,Completed,route_39_route0_02_13_00_14_19,0,0,0,0,0,0,0,0,0,56.290417613840575,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,27.05000040307641,175.5921106338501,none
445,14,RouteScenario_14,Completed,route_14_route0_02_12_20_25_12,0,0,0,0,0,0,0,0,0,60.953372580607784,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.050000358372927,168.6079671382904,none
446,20,RouteScenario_20,Completed,route_20_route0_02_12_21_18_54,0,0,0,0,0,0,0,0,0,61.16392023319401,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,26.900000400841236,169.31642508506775,none
447,3,RouteScenario_3,Completed,route_3_route0_02_13_00_20_51,0,0,0,0,0,0,0,0,0,55.43311785764707,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,16.100000239908695,154.14453101158142,none
448,10,RouteScenario_10,Completed,route_10_route0_02_12_19_50_46,0,0,0,0,0,0,0,0,0,55.2446401601069,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,12.400000184774399,106.01252865791321,none
449,21,RouteScenario_21,Completed,route_21_route0_02_12_21_24_55,0,0,0,0,0,0,0,0,0,55.507802941520346,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,15.150000225752592,158.95211148262024,none
450,41,RouteScenario_41,Completed,route_41_route0_02_13_00_30_44,0,0,0,0,0,0,0,0,0,61.367142631099526,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.50000036507845,204.49596977233887,none
451,37,RouteScenario_37,Completed,route_37_route0_02_12_23_56_13,0,0,0,0,0,0,0,0,0,55.34447144880457,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,33.650000501424074,311.12021946907043,none
452,32,RouteScenario_32,Completed,route_32_route0_02_12_23_19_45,0,0,0,0,0,0,0,0,0,55.27290728705631,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,25.650000382214785,162.14825248718262,none
453,26,RouteScenario_26,Completed,route_26_route0_02_12_22_12_07,0,0,0,0,0,0,0,0,0,55.19927747263407,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,46.60000069439411,425.9243166446686,none
454,9,RouteScenario_9,Completed,route_9_route0_02_13_02_38_27,0,0,0,0,0,0,0,0,0,56.094386897300026,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,24.350000362843275,173.72025632858276,none
455,0,RouteScenario_0,Completed,route_0_route0_02_12_19_33_39,0,0,0,0,0,0,0,0,0,61.06920292504007,vehicle.lincoln.mkz2017,11,4,100.0,100.0,1.0,120,0,43.10000064224005,524.7204627990723,none
456,40,RouteScenario_40,Completed,route_40_route0_02_13_04_24_00,0,0,0,0,0,0,0,0,0,82.60001775936934,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.950000297278166,196.5279541015625,none
457,27,RouteScenario_27,Completed,route_27_route0_02_13_03_44_10,0,0,0,0,0,0,0,0,0,83.11998033178662,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,23.100000344216824,185.28454899787903,none
458,43,RouteScenario_43,Completed,route_43_route0_02_13_04_45_01,0,0,0,0,0,0,0,0,0,83.51000974305987,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,24.150000359863043,152.38799905776978,none
459,1,RouteScenario_1,Completed,route_1_route0_02_13_03_05_53,0,0,0,0,0,0,0,0,0,82.18000091524995,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.85000029578805,166.410906791687,none
460,22,RouteScenario_22,Completed,route_22_route0_02_13_03_13_22,0,0,0,0,0,0,0,0,0,82.0000009476335,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,21.700000323355198,135.70791459083557,none
461,65,RouteScenario_65,Completed,route_65_route0_02_13_05_26_50,0,0,0,0,0,0,0,0,0,82.60999853125792,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.650000292807817,139.38431596755981,none
462,64,RouteScenario_64,Completed,route_64_route0_02_13_05_19_46,0,0,0,0,0,0,0,0,0,82.61000234595448,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,24.950000371783972,219.17192673683167,none
463,33,RouteScenario_33,Completed,route_33_route0_02_13_03_59_12,0,0,0,0,0,0,0,0,0,81.97915120561767,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,20.000000298023224,160.50783371925354,none
464,7,RouteScenario_7,Completed,route_7_route0_02_13_05_49_55,0,0,0,0,0,0,0,0,0,81.99999331823905,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,115.30000171810389,809.6164262294769,none
465,56,RouteScenario_56,Completed,route_56_route0_02_13_05_04_53,0,0,0,0,0,0,0,0,0,83.31085709977604,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,23.300000347197056,155.70405864715576,none
466,17,RouteScenario_17,Failed,route_17_route0_02_13_02_58_46,0,0,1,0,0,0,0,0,0,83.089996226047,vehicle.lincoln.mkz2017,11,7,41.18009489380158,24.708056936280947,0.6,120,0,24.850000370293856,178.1804220676422,collisions_vehicle
467,6,RouteScenario_6,Completed,route_6_route0_02_13_05_44_21,0,0,0,0,0,0,0,0,0,81.99999331823905,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,21.250000316649675,151.30856585502625,none
468,57,RouteScenario_57,Completed,route_57_route0_02_13_05_10_38,0,0,0,0,0,0,0,0,0,83.30912522726364,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,21.050000313669443,204.23221850395203,none
469,16,RouteScenario_16,Completed,route_16_route0_02_13_02_52_07,0,0,0,0,0,0,0,0,0,83.089996226047,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.950000297278166,187.49193668365479,none
470,23,RouteScenario_23,Failed,route_23_route0_02_13_03_18_22,0,0,1,0,0,0,0,0,0,82.0000009476335,vehicle.lincoln.mkz2017,11,7,42.03830457960543,25.222982747763258,0.6,120,0,28.250000420957804,284.8230392932892,collisions_vehicle
471,42,RouteScenario_42,Completed,route_42_route0_02_13_04_36_42,0,0,0,0,0,0,0,0,0,83.51000974305987,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,23.000000342726707,283.14041662216187,none
472,69,RouteScenario_69,Completed,route_69_route0_02_13_05_37_37,0,0,0,0,0,0,0,0,0,82.00000476233072,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,21.40000031888485,188.88005375862122,none
473,53,RouteScenario_53,Completed,route_53_route0_02_13_04_55_02,0,0,0,0,0,0,0,0,0,82.00997924804688,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,26.00000038743019,255.4363670349121,none
474,41,RouteScenario_41,Completed,route_41_route0_02_13_04_31_20,0,0,0,0,0,0,0,0,0,82.6000177588627,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.80000029504299,132.20856189727783,none
475,32,RouteScenario_32,Completed,route_32_route0_02_13_03_51_20,0,0,0,0,0,0,0,0,0,81.98086781925831,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,21.65000032261014,236.71190476417542,none
476,52,RouteScenario_52,Completed,route_52_route0_02_13_04_50_18,0,0,0,0,0,0,0,0,0,82.00997924804688,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.750000294297934,121.20015811920166,none
477,26,RouteScenario_26,Completed,route_26_route0_02_13_03_36_02,0,0,0,0,0,0,0,0,0,83.11998033178662,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,41.45000061765313,315.0204529762268,none
478,68,RouteScenario_68,Completed,route_68_route0_02_13_05_31_50,0,0,0,0,0,0,0,0,0,82.0000009476335,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,22.15000033006072,155.53216218948364,none
479,0,RouteScenario_0,Completed,route_0_route0_02_13_02_45_25,0,0,0,0,0,0,0,0,0,82.18000091524995,vehicle.lincoln.mkz2017,11,7,100.0,100.0,1.0,120,0,19.700000293552876,173.32400822639465,none
480,44,RouteScenario_44,Completed,route_44_route0_02_13_07_51_25,0,0,0,0,0,0,0,0,0,61.26539929186665,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,27.500000409781933,195.75616455078125,none
481,15,RouteScenario_15,Completed,route_15_route0_02_13_06_30_28,0,0,0,0,0,0,0,0,0,60.901017691577785,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.75000036880374,228.56800270080566,none
482,58,RouteScenario_58,Completed,route_58_route0_02_13_08_37_48,0,0,0,0,0,0,0,0,0,61.94757622419835,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,38.95000058040023,482.6043219566345,none
