,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
342,41,RouteScenario_7_41,Failed,route_41_route0_01_23_01_55_49,0,0,1,0.0,0,0,0,0,0,7,82.6000177588627,vehicle.bmw.isetta,11,58.65531995462615,35.193191972775686,0.6,120,0,18.85000028088689,149.2337884902954,collisions_vehicle
343,32,RouteScenario_7_32,Failed,route_32_route0_01_23_01_29_13,0,0,1,0.0,0,0,0,0,0,7,81.98086781925831,vehicle.bmw.isetta,11,55.430014355073304,33.258008613043984,0.6,120,0,17.450000260025263,147.0159568786621,collisions_vehicle
344,52,RouteScenario_7_52,Completed,route_52_route0_01_23_02_34_37,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.650000397115946,209.69217014312744,none
345,26,RouteScenario_7_26,Completed,route_26_route0_01_23_01_12_32,0,0,0,0.0,0,0,0,0,0,7,83.11998033178662,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,34.25000051036477,248.59489965438843,none
346,68,RouteScenario_7_68,Completed,route_68_route0_01_23_04_13_45,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.700000919401646,454.7731101512909,none
347,0,RouteScenario_7_0,Completed,route_0_route0_01_22_23_14_14,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.600000336766243,207.62914156913757,none
348,44,RouteScenario_8_44,Completed,route_44_route0_01_23_10_52_29,0,0,0,0.0,0,0,0,0,0,8,61.26539929186665,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,26.700000397861004,208.63383769989014,none
349,15,RouteScenario_8_15,Completed,route_15_route0_01_23_05_37_26,0,0,0,39.02,0,0,0,0,0,8,60.901017691577785,vehicle.bmw.isetta,11,100.0,60.9834098715041,0.609834098715041,120,0,325.7000048533082,2560.9553899765015,none
350,58,RouteScenario_8_58,Completed,route_58_route0_01_23_09_57_11,0,0,0,0.0,0,0,0,0,0,8,61.94757622419835,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,78.95000117644668,657.4356389045715,none
351,24,RouteScenario_8_24,Failed,route_24_route0_01_23_07_00_59,1,0,0,0.0,0,0,0,0,0,8,60.91089740578979,vehicle.bmw.isetta,11,40.96158620869776,26.625031035653546,0.65,120,0,142.25000211969018,1024.1332051753998,collisions_layout
352,49,RouteScenario_8_49,Completed,route_49_route0_01_23_10_35_56,0,0,0,0.0,0,0,0,0,0,8,60.92802203945554,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,25.850000385195017,224.67398262023926,none
353,12,RouteScenario_8_12,Completed,route_12_route0_01_23_05_29_43,0,0,0,0.0,0,0,0,0,0,8,61.75131111908178,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.550000350922346,191.6309893131256,none
354,2,RouteScenario_8_2,Completed,route_2_route0_01_23_06_38_25,0,0,0,0.0,0,0,0,0,0,8,61.06920292504007,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,64.20000095665455,476.4987151622772,none
355,45,RouteScenario_8_45,Completed,route_45_route0_01_23_10_20_07,0,0,0,0.0,0,0,0,0,0,8,61.58523811688995,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.20000034570694,198.8807065486908,none
356,28,RouteScenario_8_28,Completed,route_28_route0_01_23_07_27_37,0,0,0,0.0,0,0,0,0,0,8,61.59830038671384,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.750000920146704,606.0182712078094,none
357,30,RouteScenario_8_30,Completed,route_30_route0_01_23_07_42_04,0,0,0,0.0,0,0,0,0,0,8,61.16392023319401,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,27.200000405311584,218.22661972045898,none
358,18,RouteScenario_8_18,Completed,route_18_route0_01_23_06_25_51,0,0,0,0.0,0,0,0,0,0,8,60.69758307301105,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,31.15000046417117,238.12681007385254,none
359,34,RouteScenario_8_34,Completed,route_34_route0_01_23_07_50_40,0,0,0,0.0,0,0,0,0,0,8,60.83781726315381,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,24.00000035762787,229.62207961082458,none
360,11,RouteScenario_8_11,Completed,route_11_route0_01_23_05_21_25,0,0,0,0.0,0,0,0,0,0,8,60.41447692826555,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,30.550000455230474,242.35402917861938,none
361,4,RouteScenario_8_4,Completed,route_4_route0_01_26_10_53_27,0,0,0,0.0,0,0,0,0,0,8,61.09374739316211,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,28.800000429153442,343.9869499206543,none
362,67,RouteScenario_8_67,Completed,route_67_route0_01_23_09_13_25,0,0,0,0.0,0,0,0,0,0,8,61.067938290835365,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,40.300000600516796,392.0456612110138,none
363,39,RouteScenario_8_39,Completed,route_39_route0_01_23_08_21_54,0,0,0,24.31,0,0,0,0,0,8,60.85623744415566,vehicle.bmw.isetta,11,100.0,75.68840005080204,0.7568840005080205,120,0,32.100000478327274,255.42154002189636,none
364,71,RouteScenario_8_71,Completed,route_71_route0_01_23_09_25_58,0,0,0,19.18,0,0,0,0,0,8,60.57136272504224,vehicle.bmw.isetta,11,100.0,80.8158347849339,0.8081583478493389,120,0,170.30000253766775,1559.3428137302399,none
365,20,RouteScenario_8_20,Completed,route_20_route0_01_23_06_51_33,0,0,0,0.0,0,0,0,0,0,8,60.953372580607784,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,31.250000465661287,242.68714928627014,none
366,10,RouteScenario_8_10,Completed,route_10_route0_01_23_05_10_19,0,0,0,0.0,0,0,0,0,0,8,61.25325971366519,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,32.350000482052565,282.04894948005676,none
367,61,RouteScenario_8_61,Completed,route_61_route0_01_23_08_56_56,0,0,0,23.88,0,0,0,0,0,8,61.367142631099526,vehicle.bmw.isetta,11,100.0,76.11549885377543,0.7611549885377543,120,0,61.00000090897083,499.2395176887512,none
368,63,RouteScenario_8_63,Completed,route_63_route0_01_23_10_28_29,0,0,0,0.0,0,0,0,0,0,8,61.68555879782448,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.90000034123659,200.4159083366394,none
369,37,RouteScenario_8_37,Completed,route_37_route0_01_23_08_03_10,0,0,0,0.0,0,0,0,0,0,8,60.903067475394465,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,93.45000139251351,850.3474593162537,none
370,51,RouteScenario_8_51,Completed,route_51_route0_01_23_10_11_11,0,0,0,17.33,0,0,0,0,0,8,60.92792055053716,vehicle.bmw.isetta,11,100.0,82.6658863889252,0.826658863889252,120,0,30.750000458210707,255.17542219161987,none
371,54,RouteScenario_8_54,Failed,route_54_route0_01_23_10_43_51,1,0,0,16.57,0,0,0,0,0,8,61.00178018503786,vehicle.bmw.isetta,11,64.29280177248857,34.86701952136081,0.5423160689861349,120,0,23.100000344216824,198.4345829486847,collisions_layout
372,38,RouteScenario_9_38,Failed,route_38_route0_01_23_11_01_11,1,0,0,0.0,0,0,0,0,0,9,55.19927747263407,vehicle.bmw.isetta,11,70.3476710589378,45.72598618830958,0.65,120,0,19.30000028759241,168.41563820838928,collisions_layout
373,48,RouteScenario_9_48,Failed,route_48_route0_01_23_13_05_42,1,0,0,0.0,0,0,0,0,0,9,55.27290728705631,vehicle.bmw.isetta,11,51.80965832821242,33.676277913338076,0.65,120,0,18.400000274181366,137.23766660690308,collisions_layout
374,29,RouteScenario_9_29,Failed - Agent got blocked,route_29_route0_01_23_17_02_16,0,0,0,0.0,0,0,0,0,1,9,55.94493792555948,vehicle.bmw.isetta,11,39.81293605470106,39.81293605470106,1.0,120,0,194.85000290349126,1543.190402507782,none
375,50,RouteScenario_9_50,Completed,route_50_route0_01_23_15_10_54,0,0,0,0.0,0,0,0,0,0,9,55.2693469423156,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,22.20000033080578,220.19389247894287,none
376,47,RouteScenario_9_47,Failed,route_47_route0_01_23_13_46_18,1,0,0,22.81,0,0,0,0,0,9,55.61009969298386,vehicle.bmw.isetta,11,66.57309735627156,33.401476154139246,0.5017263351198521,120,0,230.7000034376979,2109.1554799079895,collisions_layout
377,62,RouteScenario_9_62,Completed,route_62_route0_01_23_14_33_54,0,0,0,0.0,0,0,0,0,0,9,56.026662986577875,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,49.15000073239207,395.8003439903259,none
378,36,RouteScenario_9_36,Failed,route_36_route0_01_23_14_52_23,0,0,1,0.0,0,0,0,0,0,9,55.24653262480497,vehicle.bmw.isetta,11,37.76121706979702,22.65673024187821,0.6,120,0,14.850000221282244,123.89232301712036,collisions_vehicle
379,35,RouteScenario_9_35,Failed,route_35_route0_01_23_15_27_04,1,0,0,6.9,0,0,0,0,0,9,55.1791221263788,vehicle.bmw.isetta,11,48.94302636976301,29.618254691105747,0.6051578107847433,120,0,17.0500002540648,128.93117022514343,collisions_layout
380,70,RouteScenario_9_70,Completed,route_70_route0_01_23_12_41_36,0,0,0,0.0,0,0,0,0,0,9,54.914477604823574,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.700000546872616,330.69209480285645,none
381,5,RouteScenario_9_5,Failed,route_5_route0_01_23_15_33_32,1,0,0,0.0,0,0,0,0,0,9,55.43311785764707,vehicle.bmw.isetta,11,51.07619289922012,33.19952538449308,0.65,120,0,18.400000274181366,163.53597855567932,collisions_layout
382,25,RouteScenario_9_25,Completed,route_25_route0_01_23_13_12_12,0,0,0,0.0,0,0,0,0,0,9,55.25090884695793,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,61.35000091418624,591.343804359436,none
383,19,RouteScenario_9_19,Completed,route_19_route0_01_23_11_11_39,0,0,0,1.34,0,0,0,0,0,9,55.04141645760018,vehicle.bmw.isetta,11,100.0,98.65975519753675,0.9865975519753676,120,0,281.40000419318676,2495.6660470962524,none
384,55,RouteScenario_9_55,Completed,route_55_route0_01_23_13_33_04,0,0,0,0.0,0,0,0,0,0,9,55.34447144880457,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,36.05000053718686,352.65737104415894,none
385,46,RouteScenario_9_46,Failed,route_46_route0_01_23_12_52_19,1,0,0,1.54,0,0,0,0,0,9,55.9272196240984,vehicle.bmw.isetta,11,63.051670350357576,40.354098063163256,0.6400163205657945,120,0,18.30000027269125,132.43165493011475,collisions_layout
386,13,RouteScenario_9_13,Failed - Agent got blocked,route_13_route0_01_23_16_30_55,0,0,0,10.3,0,0,0,0,1,9,56.094386897300026,vehicle.bmw.isetta,11,38.41644999950599,34.45844411099832,0.8969710660782407,120,0,196.7000029310584,1660.468769788742,none
387,8,RouteScenario_9_8,Failed,route_8_route0_01_23_15_45_55,1,0,0,0.0,0,0,0,0,0,9,54.75607184336737,vehicle.bmw.isetta,11,58.264888835398935,37.87217774300931,0.65,120,0,22.550000336021185,197.54694271087646,collisions_layout
388,60,RouteScenario_9_60,Failed,route_60_route0_01_23_16_21_35,1,0,0,10.52,0,0,0,0,0,9,55.71251834771494,vehicle.bmw.isetta,11,69.13056022384357,40.20890032478777,0.5816371253840854,120,0,20.85000031068921,223.602933883667,collisions_layout
389,31,RouteScenario_9_31,Completed,route_31_route0_01_23_14_45_17,0,0,0,0.0,0,0,0,0,0,9,55.507802941520346,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,21.40000031888485,169.36607027053833,none
390,14,RouteScenario_9_14,Completed,route_14_route0_01_23_15_19_09,0,0,0,14.97,0,0,0,0,0,9,55.2446401601069,vehicle.bmw.isetta,11,100.0,85.02684361736137,0.8502684361736137,120,0,24.600000366568565,227.50882005691528,none
391,3,RouteScenario_9_3,Failed - Agent got blocked,route_3_route0_01_23_12_00_22,0,0,0,0.0,0,0,0,0,1,9,55.416160433360744,vehicle.bmw.isetta,11,43.09433937475185,43.09433937475185,1.0,120,0,227.20000338554382,2205.3734476566315,none
392,21,RouteScenario_9_21,Failed,route_21_route0_01_23_12_58_06,1,0,0,0.0,0,0,0,0,0,9,55.295861513545525,vehicle.bmw.isetta,11,58.973790408004014,38.332963765202614,0.65,120,0,17.55000026151538,168.61975359916687,collisions_layout
393,66,RouteScenario_9_66,Completed,route_66_route0_01_23_14_58_08,0,0,0,0.0,0,0,0,0,0,9,55.41121556217197,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,23.95000035688281,184.02579760551453,none
394,9,RouteScenario_9_9,Failed,route_9_route0_01_23_15_54_55,0,0,1,32.16,0,0,0,0,0,9,55.59823106089415,vehicle.bmw.isetta,11,88.02538575068927,35.8294089358033,0.4070349550899042,120,0,95.00000141561031,764.4004333019257,collisions_vehicle
395,59,RouteScenario_9_59,Completed,route_59_route0_01_23_14_26_24,0,0,0,0.0,0,0,0,0,0,9,56.290417613840575,vehicle.bmw.isetta,11,100.0,100.0,1.0,120,0,25.150000374764204,215.52449584007263,none
396,1,RouteScenario_1_1,Completed,route_1_route0_01_22_09_02_03,0,0,0,0.0,0,0,0,0,0,1,83.59873826094632,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,59.2500008828938,479.449649810791,none
397,5,RouteScenario_1_5,Completed,route_5_route0_01_22_11_22_12,0,0,0,0.0,0,0,0,0,0,1,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.60000091791153,457.61416029930115,none
398,2,RouteScenario_1_2,Completed,route_2_route0_01_22_10_16_23,0,0,0,0.0,0,0,0,0,0,1,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,69.750001039356,562.308976650238,none
399,4,RouteScenario_1_4,Completed,route_4_route0_01_22_10_46_59,0,0,0,0.0,0,0,0,0,0,1,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,126.05000187829137,996.3809680938721,none
400,3,RouteScenario_1_3,Completed,route_3_route0_01_22_10_37_46,0,0,0,0.0,0,0,0,0,0,1,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.900000758469105,442.793758392334,none
401,0,RouteScenario_1_0,Completed,route_0_route0_01_22_08_26_10,0,0,0,0.0,0,0,0,0,0,1,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,117.75000175461173,1007.0312523841858,none
402,1,RouteScenario_3_1,Failed,route_1_route0_01_22_12_05_33,0,1,0,0.0,0,0,0,0,0,3,83.59873826094632,vehicle.lincoln.mkz2017,11,61.45828516760166,30.72914258380083,0.5,120,0,14.400000214576721,125.85003018379211,collisions_pedestrian
403,5,RouteScenario_3_5,Completed,route_5_route0_01_22_13_32_20,0,0,0,0.0,0,0,0,0,0,3,326.46289454712144,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,101.30000150948763,783.4570984840393,none
404,2,RouteScenario_3_2,Completed,route_2_route0_01_22_12_11_37,0,0,0,0.0,0,0,0,0,0,3,310.51499937633105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,87.10000129789114,714.0106101036072,none
405,4,RouteScenario_3_4,Completed,route_4_route0_01_22_13_20_30,0,0,0,0.0,0,0,0,0,0,3,334.39002329383925,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,81.5500012151897,620.3983340263367,none
406,3,RouteScenario_3_3,Completed,route_3_route0_01_22_13_11_58,0,0,0,0.0,0,0,0,0,0,3,78.99352533935645,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,49.65000073984265,404.1173412799835,none
407,0,RouteScenario_3_0,Completed,route_0_route0_01_22_11_43_12,0,0,0,0.0,0,0,0,0,0,3,316.4820829944565,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,77.05000114813447,666.9448637962341,none
408,38,RouteScenario_4_38,Completed,route_38_route0_01_22_19_46_50,0,0,0,0.0,0,0,0,0,0,4,61.94757622419835,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,76.50000113993883,657.1971211433411,none
409,40,RouteScenario_4_40,Completed,route_40_route0_01_22_20_23_48,0,0,0,0.0,0,0,0,0,0,4,55.71251834771494,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.800000324845314,220.82650136947632,none
410,44,RouteScenario_4_44,Completed,route_44_route0_01_22_21_10_32,0,0,0,0.0,0,0,0,0,0,4,55.41121556217197,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.60000091791153,446.65979862213135,none
411,29,RouteScenario_4_29,Completed,route_29_route0_01_22_18_17_50,0,0,0,0.0,0,0,0,0,0,4,61.58523811688995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.80000068247318,421.1990268230438,none
412,27,RouteScenario_4_27,Completed,route_27_route0_01_22_17_59_59,0,0,0,0.0,0,0,0,0,0,4,60.85623744415566,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.500000424683094,237.82910823822021,none
413,47,RouteScenario_4_47,Completed,route_47_route0_01_22_21_53_27,0,0,0,0.0,0,0,0,0,0,4,60.57136272504224,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,32.40000048279762,285.6524660587311,none
414,43,RouteScenario_4_43,Completed,route_43_route0_01_22_20_57_54,0,0,0,0.0,0,0,0,0,0,4,61.68555879782448,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.35000067576766,364.38054943084717,none
415,1,RouteScenario_4_1,Completed,route_1_route0_01_22_14_25_38,0,0,0,0.0,0,0,0,0,0,4,55.416160433360744,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.80000092089176,525.8143217563629,none
416,15,RouteScenario_4_15,Completed,route_15_route0_01_22_15_37_36,0,0,0,0.0,0,0,0,0,0,4,55.295861513545525,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,17.30000025779009,144.2263786792755,none
417,36,RouteScenario_4_36,Completed,route_36_route0_01_22_19_27_23,0,0,0,0.0,0,0,0,0,0,4,61.00178018503786,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.700000412762165,206.83839678764343,none
418,22,RouteScenario_4_22,Completed,route_22_route0_01_22_17_01_32,0,0,0,0.0,0,0,0,0,0,4,60.83781726315381,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,43.10000064224005,380.9424571990967,none
419,35,RouteScenario_4_35,Completed,route_35_route0_01_22_19_18_19,0,0,0,0.0,0,0,0,0,0,4,60.92792055053716,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.500000424683094,209.31079816818237,none
420,24,RouteScenario_4_24,Completed,route_24_route0_01_22_17_21_50,0,0,0,0.0,0,0,0,0,0,4,55.24653262480497,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.650000382214785,183.45349669456482,none
421,5,RouteScenario_4_5,Completed,route_5_route0_01_22_22_04_08,0,0,0,0.0,0,0,0,0,0,4,55.59823106089415,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.400000751018524,377.04756593704224,none
422,25,RouteScenario_4_25,Completed,route_25_route0_01_22_17_29_13,0,0,0,0.0,0,0,0,0,0,4,60.903067475394465,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,52.00000077486038,532.3151683807373,none
423,12,RouteScenario_4_12,Completed,route_12_route0_01_22_14_58_57,0,0,0,0.0,0,0,0,0,0,4,60.69758307301105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,44.55000066384673,369.17421197891235,none
424,19,RouteScenario_4_19,Completed,route_19_route0_01_22_16_28_03,0,0,0,0.0,0,0,0,0,0,4,55.94493792555948,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.05000038817525,187.06737995147705,none
425,2,RouteScenario_4_2,Completed,route_2_route0_01_22_16_35_33,0,0,0,0.0,0,0,0,0,0,4,61.09374739316211,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.250000435858965,256.8108513355255,none
426,33,RouteScenario_4_33,Completed,route_33_route0_01_22_18_59_01,0,0,0,0.0,0,0,0,0,0,4,60.92802203945554,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.40000067651272,384.19155049324036,none
427,7,RouteScenario_4_7,Completed,route_7_route0_01_22_22_38_10,0,0,0,0.0,0,0,0,0,0,4,60.41447692826555,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.950000550597906,329.3814148902893,none
428,45,RouteScenario_4_45,Completed,route_45_route0_01_22_21_27_49,0,0,0,0.0,0,0,0,0,0,4,61.067938290835365,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,44.90000066906214,429.89882707595825,none
429,28,RouteScenario_4_28,Completed,route_28_route0_01_22_18_09_33,0,0,0,0.0,0,0,0,0,0,4,61.26539929186665,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.050000432878733,213.23224639892578,none
430,46,RouteScenario_4_46,Completed,route_46_route0_01_22_21_42_46,0,0,0,0.0,0,0,0,0,0,4,54.914477604823574,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.650000516325235,291.0683808326721,none
431,30,RouteScenario_4_30,Completed,route_30_route0_01_22_18_38_03,0,0,0,0.0,0,0,0,0,0,4,55.9272196240984,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.200000450015068,253.24460172653198,none
432,17,RouteScenario_4_17,Completed,route_17_route0_01_22_15_50_26,0,0,0,0.0,0,0,0,0,0,4,55.25090884695793,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.00000037252903,222.1735441684723,none
433,18,RouteScenario_4_18,Completed,route_18_route0_01_22_16_10_20,0,0,0,0.0,0,0,0,0,0,4,61.59830038671384,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.750000920146704,524.3265528678894,none
434,34,RouteScenario_4_34,Completed,route_34_route0_01_22_19_12_13,0,0,0,0.0,0,0,0,0,0,4,55.2693469423156,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,17.600000262260437,160.4734981060028,none
435,11,RouteScenario_4_11,Completed,route_11_route0_01_22_14_49_08,0,0,0,0.0,0,0,0,0,0,4,60.901017691577785,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.4000004529953,246.64115738868713,none
436,13,RouteScenario_4_13,Completed,route_13_route0_01_22_15_12_25,0,0,0,0.0,0,0,0,0,0,4,55.04141645760018,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.50000075250864,383.3128619194031,none
437,4,RouteScenario_4_4,Completed,route_4_route0_01_22_20_17_56,0,0,0,0.0,0,0,0,0,0,4,54.75607184336737,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,19.60000029206276,163.85967230796814,none
438,6,RouteScenario_4_6,Completed,route_6_route0_01_22_22_25_15,0,0,0,0.0,0,0,0,0,0,4,61.25325971366519,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,41.900000624358654,357.1658754348755,none
439,16,RouteScenario_4_16,Completed,route_16_route0_01_22_15_42_28,0,0,0,0.0,0,0,0,0,0,4,60.91089740578979,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.400000512599945,259.1084485054016,none
440,23,RouteScenario_4_23,Completed,route_23_route0_01_22_17_15_34,0,0,0,0.0,0,0,0,0,0,4,55.1791221263788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.400000378489494,182.82169318199158,none
441,42,RouteScenario_4_42,Completed,route_42_route0_01_22_20_45_51,0,0,0,0.0,0,0,0,0,0,4,56.026662986577875,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.450000423938036,220.6638195514679,none
442,8,RouteScenario_4_8,Completed,route_8_route0_01_22_22_48_46,0,0,0,0.0,0,0,0,0,0,4,61.75131111908178,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,41.600000619888306,335.88902735710144,none
443,31,RouteScenario_4_31,Completed,route_31_route0_01_22_18_46_00,0,0,0,0.0,0,0,0,0,0,4,55.61009969298386,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.400000229477882,144.37011766433716,none
444,39,RouteScenario_4_39,Completed,route_39_route0_01_22_20_10_10,0,0,0,0.0,0,0,0,0,0,4,56.290417613840575,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.55000039562583,210.63114595413208,none
445,14,RouteScenario_4_14,Completed,route_14_route0_01_22_15_26_30,0,0,0,0.0,0,0,0,0,0,4,60.953372580607784,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,39.65000059083104,301.06808853149414,none
446,20,RouteScenario_4_20,Completed,route_20_route0_01_22_16_44_42,0,0,0,0.0,0,0,0,0,0,4,61.16392023319401,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.300000436604023,236.30451679229736,none
447,3,RouteScenario_4_3,Completed,route_3_route0_01_22_18_31_30,0,0,0,0.0,0,0,0,0,0,4,55.43311785764707,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,18.750000279396772,145.17575407028198,none
448,10,RouteScenario_4_10,Completed,route_10_route0_01_22_14_44_26,0,0,0,0.0,0,0,0,0,0,4,55.2446401601069,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.100000225007534,141.04236006736755,none
449,21,RouteScenario_4_21,Failed,route_21_route0_01_22_16_54_05,0,0,0,0.0,1,0,0,0,0,4,55.507802941520346,vehicle.lincoln.mkz2017,11,43.19730265102876,30.238111855720128,0.7,120,0,20.35000030323863,167.1009726524353,red_light
450,41,RouteScenario_4_41,Completed,route_41_route0_01_22_20_30_04,0,0,0,0.0,0,0,0,0,0,4,61.367142631099526,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.00000090897083,451.2972249984741,none
451,37,RouteScenario_4_37,Completed,route_37_route0_01_22_19_34_55,0,0,0,0.0,0,0,0,0,0,4,55.34447144880457,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.950000550597906,311.6358251571655,none
452,32,RouteScenario_4_32,Completed,route_32_route0_01_22_18_50_56,0,0,0,0.0,0,0,0,0,0,4,55.27290728705631,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.300000421702862,234.83176970481873,none
453,26,RouteScenario_4_26,Completed,route_26_route0_01_22_17_46_15,0,0,0,0.0,0,0,0,0,0,4,55.19927747263407,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.9000006839633,392.8961169719696,none
454,9,RouteScenario_4_9,Completed,route_9_route0_01_22_23_01_41,0,0,0,0.0,0,0,0,0,0,4,56.094386897300026,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.900000400841236,206.2916738986969,none
455,0,RouteScenario_4_0,Completed,route_0_route0_01_22_14_05_56,0,0,0,0.0,0,0,0,0,0,4,61.06920292504007,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,64.35000095888972,582.5295951366425,none
456,40,RouteScenario_7_40,Completed,route_40_route0_01_23_01_43_20,0,0,0,0.0,0,0,0,0,0,7,82.60001775936934,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.850000355392694,239.9359474182129,none
